Inward_Tx_Count_24h,In_Out_Fan_Ratio,Avg_Drain_Time_Mins,Zero_Balance_Reset_Freq,Account_Age_Months,Night_Tx_Percentage,IP_Change_Count_24h,Auth_Method,Target,Mule_Type,Account_ID
2,0.8677615774116928,821.7363188328453,0.014474668603500907,32,0.047055108873766946,0,Biometric,0,Legitimate,ACC-102092
2,1.7751863905817262,380.1976476462596,0.11196736057071795,33,0.015626710876201037,0,Biometric,0,Legitimate,ACC-102093
30,6.703494690105204,9.575801904317768,0.8737371999025251,48,0.5902316133490974,1,OTP,1,Sleeper Mule,ACC-102094
1,1.1885216152607532,304.6634266234938,0.1173540784987791,95,0.044995826814000155,0,Biometric,0,Legitimate,ACC-102095
1,1.030845500442042,687.4057513401634,0.13495260827828376,112,0.004142456415739443,0,OTP,0,Legitimate,ACC-102096
5,1.4650873646912914,1124.712673788569,0.06305024860528101,99,0.11136213979238906,0,Biometric,0,Legitimate,ACC-102097
5,1.3113620290410175,341.9118013842492,0.03224736168692912,64,0.12314207361824522,0,Biometric,0,Legitimate,ACC-102098
3,1.1445374468416225,612.7475768521716,0.07463669197273635,73,0.06412344752769883,0,Biometric,0,Legitimate,ACC-102099
4,1.4270181008560283,803.3860063965208,0.02009120462270164,95,0.0589616824900048,1,Biometric,0,Legitimate,ACC-102100
36,7.272058750216383,10.865574898910452,0.7158213688867215,1,0.9761978337594056,4,OTP,1,Fast Burner,ACC-102101
53,5.8924277386819535,7.371719131874979,0.8883085741440359,2,0.9569417531079956,9,OTP,1,Fast Burner,ACC-102102
3,0.7423155209864267,452.4012327414484,0.14800110772180916,35,0.11729757803650642,1,Biometric,0,Legitimate,ACC-102103
2,1.5888770129244005,347.6588043450527,0.10875546176797708,100,0.019354334525860255,1,Biometric,0,Legitimate,ACC-102104
33,5.9335151020836525,6.004464499135043,0.7931198877387091,82,0.705016483635579,4,OTP,1,Sleeper Mule,ACC-102105
3,0.9416135692842296,257.26103992424487,0.1859863197963291,54,0.14325202244738783,1,Biometric,0,Legitimate,ACC-102106
32,4.936595668012836,5.794710973884209,0.7689086538415684,2,0.6916556821733918,5,PIN,1,Fast Burner,ACC-102107
6,1.6043034256537871,79.53011845069642,0.1732682871700781,103,0.042121882077485635,0,PIN,0,Legitimate,ACC-102108
1,1.351616703519641,285.35839078569455,0.18226163263251416,22,0.1261267408698904,0,Biometric,0,Legitimate,ACC-102109
51,5.866496313285271,6.422204110735232,0.9899156156115068,1,0.7491397634820129,3,OTP,1,Fast Burner,ACC-102110
6,1.5881259467597881,66.55542658115947,0.09551131991263602,62,0.13430278008183927,0,Biometric,0,Legitimate,ACC-102111
2,1.0132158300122043,777.823114624787,0.08727026479263784,32,0.11256462732507946,0,Biometric,0,Legitimate,ACC-102112
6,0.8943472591876045,319.5277930697431,0.03379627384443567,94,0.136414229848351,2,PIN,0,Legitimate,ACC-102113
39,6.103277429672822,10.661134769752707,0.6808658279568823,91,0.629660925065952,4,OTP,1,Sleeper Mule,ACC-102114
3,0.8456419381711505,2839.9437421345247,0.18135788077720505,38,0.04838323964192181,0,PIN,0,Legitimate,ACC-102115
0,1.2511202982186032,80.5362325315556,0.15588612156066864,51,0.010145231430186929,0,Biometric,0,Legitimate,ACC-102116
57,6.710777069093105,2.5832530058720886,0.8103948347101141,1,0.7877489571838665,4,PIN,1,Fast Burner,ACC-102117
6,1.0961687184659954,192.36938001027124,0.1920116551529547,115,0.0793265061328139,0,PIN,0,Legitimate,ACC-102118
5,1.1933074383262705,574.0679078622446,0.19686183817250713,50,0.05043392896272234,0,PIN,0,Legitimate,ACC-102119
2,1.1810707341136961,194.23185074427386,0.09151342471446029,68,0.09700150334910085,0,Biometric,0,Legitimate,ACC-102120
45,6.73562239062328,37.228445308881064,0.9345686493719039,1,0.9773010018634178,3,Biometric,1,Fast Burner,ACC-102121
5,0.8769549079118831,1069.7714561898183,0.18017471850743538,87,0.10739070373260665,1,PIN,0,Legitimate,ACC-102122
31,3.272491521894736,10.799770243518562,0.6618307895665133,87,0.7280734089959753,2,OTP,1,Sleeper Mule,ACC-102123
4,1.0675867490116113,1946.4406189628876,0.04039149487713798,11,0.11335138336081482,0,PIN,0,Legitimate,ACC-102124
3,0.5150284096154881,194.8581858671171,0.056518166507506476,21,0.06400886698100905,1,Biometric,0,Legitimate,ACC-102125
45,8.828724284509658,11.153756951022935,0.8433934439062162,1,0.6113827398767934,5,OTP,1,Fast Burner,ACC-102126
31,4.407782732108495,21.74184178289059,0.8572099043458931,113,0.7597143000773627,4,OTP,1,Sleeper Mule,ACC-102127
3,1.457511969591638,1257.4994133088614,0.021484897587415255,69,0.030637062951678506,2,Biometric,0,Legitimate,ACC-102128
42,3.4245696698575463,48.0197647610451,0.8449313545965769,115,0.7759049505804054,5,PIN,1,Sleeper Mule,ACC-102129
6,1.7457231570587415,1324.65467768224,0.11137175114745237,8,0.1394799725947454,0,Biometric,0,Legitimate,ACC-102130
40,4.066827365159241,18.32437811251343,0.8112705503666648,118,0.5416275128231843,3,OTP,1,Sleeper Mule,ACC-102131
38,6.537676781621743,19.569385612451516,0.6570576409153948,93,0.6837302256738702,3,OTP,1,Sleeper Mule,ACC-102132
4,1.8093476139219693,129.37462687099907,0.015979880190378704,76,0.061207099640180035,1,Biometric,0,Legitimate,ACC-102133
2,0.8582141522369195,452.4289805175041,0.06737570902777444,44,0.021505546754298166,1,PIN,0,Legitimate,ACC-102134
2,1.3690229852466396,89.62388889907187,0.14919336157721694,76,0.04126613857849027,0,Biometric,0,Legitimate,ACC-102135
38,6.866811802147831,3.5420845810174018,0.8070306731374208,1,0.9141771737011071,4,PIN,1,Fast Burner,ACC-102136
30,3.708219792912515,55.9571508476093,0.8870051164936319,102,0.8544042139037784,4,OTP,1,Sleeper Mule,ACC-102137
4,1.095034395263099,745.0470248339414,0.10976306603264259,74,0.13491561935920746,2,Biometric,0,Legitimate,ACC-102138
6,1.02448104858102,1640.7316369212283,0.06045998082446918,54,0.10114885866465766,0,OTP,0,Legitimate,ACC-102139
36,6.358226577257946,25.406333630186346,0.9673108201574234,0,0.9999295000787449,3,OTP,1,Fast Burner,ACC-102140
45,5.021549428320356,9.916125524626697,0.7746942951432056,0,0.7376074600615558,3,OTP,1,Fast Burner,ACC-102141
4,1.244103250083859,126.14210282678043,0.10219836999598358,89,0.04869254128457692,1,PIN,0,Legitimate,ACC-102142
48,5.84586597147711,5.364764607070979,0.7608160822277219,0,0.8825399042372806,0,OTP,1,Fast Burner,ACC-102143
43,3.449955165042475,35.47408827342294,0.8709654931462665,0,0.9235654521997796,6,PIN,1,Fast Burner,ACC-102144
5,1.0521345262848845,323.9901345225651,0.004167365252416189,107,0.1238844403938144,0,Biometric,0,Legitimate,ACC-102145
2,1.1768334865204721,231.07588878147888,0.07006437442124447,60,0.026195829710619224,0,OTP,0,Legitimate,ACC-102146
1,1.4683376529315386,423.7124597421675,0.04707700139066158,114,0.09863728302049933,1,PIN,0,Legitimate,ACC-102147
45,5.494758895347609,49.67317826256881,0.7519500841460013,1,0.6585698334116915,4,OTP,1,Fast Burner,ACC-102148
4,1.2057872641121827,192.80222103404176,0.09137981418289812,58,0.07649317590039212,1,PIN,0,Legitimate,ACC-102149
35,5.631554305263978,34.17356692208227,0.764781032519642,81,0.6718094056256255,3,OTP,1,Sleeper Mule,ACC-102150
1,1.610024021008319,195.14380971726746,0.14617881081733905,111,0.06981366206128159,1,Biometric,0,Legitimate,ACC-102151
3,0.8328765460031191,477.5755676909035,0.040069872769720564,85,0.13536187478685754,0,Biometric,0,Legitimate,ACC-102152
41,3.3824555585464178,8.041086752538266,0.7420243623701779,0,0.6344284304830708,3,OTP,1,Fast Burner,ACC-102153
6,1.09000983639932,195.0150924714976,0.14726917253786537,39,0.020683616613200322,1,OTP,0,Legitimate,ACC-102154
36,5.149224379005716,9.505066028437863,0.7479469508018463,86,0.6698234903535442,1,PIN,1,Sleeper Mule,ACC-102155
3,1.483965408427042,673.737037440516,0.07288094122724746,111,0.06532141385427304,1,OTP,0,Legitimate,ACC-102156
0,1.2369056020580267,216.69385732191404,0.1709366416185737,108,0.04247749076715241,1,Biometric,0,Legitimate,ACC-102157
1,0.48873438800806857,1279.15872981815,0.1298800934754987,36,0.12062115336219688,0,Biometric,0,Legitimate,ACC-102158
3,1.398345878598404,129.60511714125988,0.15577472965119254,34,0.10145652534823683,1,Biometric,0,Legitimate,ACC-102159
2,1.2986047048489449,384.05621155186367,0.12487855285916849,90,0.13939868978418138,1,PIN,0,Legitimate,ACC-102160
51,6.1397791016907854,36.42482063512561,0.8531813987019403,2,0.8718809291600174,3,OTP,1,Fast Burner,ACC-102161
4,1.2289131369342108,876.5984296775435,0.028338983452046353,56,0.05252495352865464,0,Biometric,0,Legitimate,ACC-102162
7,1.4877760129347113,118.76187697304354,0.003482980788245205,12,0.05979665418565847,1,Biometric,0,Legitimate,ACC-102163
2,1.1963170399493472,1219.5817684087551,0.1029626580363944,58,0.07990786069249486,0,Biometric,0,Legitimate,ACC-102164
40,6.09292484414221,5.312942433326962,0.7934789005209624,88,0.5973032789979641,3,PIN,1,Sleeper Mule,ACC-102165
2,1.2652540487816355,269.36110742225844,0.10521816755675224,92,0.031092495877361057,0,Biometric,0,Legitimate,ACC-102166
50,9.383241252548807,4.285222058227701,0.709505231662464,0,0.9778440863975079,4,OTP,1,Fast Burner,ACC-102167
36,6.061436420585187,69.13209755467135,0.6215178210519584,86,0.7365548174519628,1,OTP,1,Sleeper Mule,ACC-102168
5,1.5059785816283264,1504.765310966386,0.023586638979034902,119,0.09431596788770984,2,Biometric,0,Legitimate,ACC-102169
34,4.297534386291729,31.046427676621654,0.6233138894627406,37,0.5770886088798792,2,PIN,1,Sleeper Mule,ACC-102170
2,0.9831659233666519,519.5591251826473,0.13402135914445332,42,0.004816719341673203,0,Biometric,0,Legitimate,ACC-102171
1,1.4531854201556793,1129.1387175724635,0.09198178439103216,34,0.12933710538372595,1,Biometric,0,Legitimate,ACC-102172
4,1.3938136030286195,1835.3404443782283,0.11416816706442488,110,0.06193993477240346,0,Biometric,0,Legitimate,ACC-102173
44,8.835688957047967,11.598578933748577,0.8385375961967079,0,0.6369579652767037,8,PIN,1,Fast Burner,ACC-102174
3,0.9118940843573659,227.51661630176375,0.09072824628874171,80,0.02788617530309309,0,Biometric,0,Legitimate,ACC-102175
2,0.7514407238090532,92.52342656974926,0.017233338680283008,72,0.09921044887900513,1,Biometric,0,Legitimate,ACC-102176
3,1.3015419315936334,270.80769350562485,0.08892888286507233,46,0.01570201560566749,1,Biometric,0,Legitimate,ACC-102177
2,1.880697483497836,803.5234213206198,0.08685835388605943,83,0.05431682714713099,1,Biometric,0,Legitimate,ACC-102178
3,1.121465783297188,117.06853551012912,0.1397471410300601,51,0.02836372807556706,3,Biometric,0,Legitimate,ACC-102179
42,7.218997060497785,5.234936019707257,0.9405937717226673,1,0.965795574805571,2,PIN,1,Fast Burner,ACC-102180
1,1.497018369214908,531.9949464998838,0.15747648508316114,6,0.13341221848820514,0,Biometric,0,Legitimate,ACC-102181
4,1.1763741341266079,1195.9224353740883,0.04688029074474716,80,0.0155740629016679,1,PIN,0,Legitimate,ACC-102182
4,1.2217035651957544,115.72597654083668,0.14749529437979775,33,0.11791624466373564,0,Biometric,0,Legitimate,ACC-102183
4,2.1863283562166216,2319.5886634747217,0.17097554336151638,109,0.12419623741170568,0,Biometric,0,Legitimate,ACC-102184
57,6.724067076800954,45.4764138807409,0.9464797073010632,1,0.7052596334217075,10,PIN,1,Fast Burner,ACC-102185
1,0.7858043489669582,100.3220633085167,0.1759713537685309,23,0.058795419352487555,1,Biometric,0,Legitimate,ACC-102186
1,0.7925229041632539,514.3490597491196,0.1487766221885004,28,0.10039401374201833,0,Biometric,0,Legitimate,ACC-102187
7,1.208153150301739,217.9283291325626,0.022576763698369518,98,0.009715704072425507,0,Biometric,0,Legitimate,ACC-102188
3,1.3650385443653636,150.97844623306986,0.13151097516666777,70,0.016653892231753346,0,OTP,0,Legitimate,ACC-102189
0,1.3408789449883203,287.31682792012833,0.008720676717242526,80,0.10244255997042968,0,Biometric,0,Legitimate,ACC-102190
0,1.011570649476065,451.3290892983916,0.0923445836333382,59,0.13861351948954045,1,Biometric,0,Legitimate,ACC-102191
2,1.0511382372775477,991.5720540519851,0.119508874905444,25,0.08850389574132943,0,OTP,0,Legitimate,ACC-102192
45,5.348683917679953,7.026651025571161,0.996859967102691,1,0.6755849847967232,7,OTP,1,Fast Burner,ACC-102193
2,0.7919929271068216,92.01592494671456,0.17870415091780822,92,0.09525286051078119,0,Biometric,0,Legitimate,ACC-102194
2,0.9126216481514196,101.4146570196149,0.17648424169739008,109,0.13826866564857979,2,PIN,0,Legitimate,ACC-102195
3,1.4523123830884859,68.89434686757988,0.01978856441010468,73,0.016323585301912073,0,Biometric,0,Legitimate,ACC-102196
6,0.9889090667672311,1629.5189199916729,0.1868610537272947,108,0.09920606045630416,1,Biometric,0,Legitimate,ACC-102197
3,1.6776675220946324,212.11704693947763,0.010303045187861027,50,0.11870440177722576,1,Biometric,0,Legitimate,ACC-102198
2,1.1441555343103054,1051.4900559141174,0.036148061307844315,43,0.06072984363263991,1,PIN,0,Legitimate,ACC-102199
3,0.7817106749386746,1160.6356311627985,0.18532426971438445,20,0.09718308737599379,0,OTP,0,Legitimate,ACC-102200
7,1.1720218003374705,252.66750916455854,0.04229190187737735,94,0.001210964222676436,0,Biometric,0,Legitimate,ACC-102201
2,1.7757843900433379,597.86433420364,0.02789293091980698,84,0.05589773240521241,1,Biometric,0,Legitimate,ACC-102202
2,1.6662847324833077,1750.8752930627852,0.06814787114220258,109,0.05810170974536623,1,OTP,0,Legitimate,ACC-102203
7,1.0031895725278035,407.27967910067775,0.10073740713894677,40,0.034353886811006575,0,OTP,0,Legitimate,ACC-102204
48,5.92388729136599,22.94924947180548,0.771181992147445,1,0.955905303965562,7,OTP,1,Fast Burner,ACC-102205
4,0.36001070922192424,698.7527926074297,0.0729682122476547,78,0.05710147278622025,0,Biometric,0,Legitimate,ACC-102206
4,1.6844349762741981,351.7725519970599,0.1570186612995984,31,0.13451735529945757,0,Biometric,0,Legitimate,ACC-102207
7,1.2202410075771668,67.93290503964727,0.10079172753693569,58,0.12171678151387372,2,Biometric,0,Legitimate,ACC-102208
49,5.085843277593703,28.730901821634156,0.6969141138974255,108,0.8986974379563624,2,OTP,1,Sleeper Mule,ACC-102209
1,1.4038144119035718,299.1033906149738,0.00010199780318871366,108,0.09798693230338888,0,Biometric,0,Legitimate,ACC-102210
5,0.9266159829291124,2318.303923041409,0.05521438247317265,114,0.1078860281003616,2,Biometric,0,Legitimate,ACC-102211
3,1.4514042163608931,1719.4719852192345,0.1379509281955498,15,0.041571426236935986,1,Biometric,0,Legitimate,ACC-102212
32,5.909241009560244,77.96951781329744,0.7231195960227772,109,0.762715712021709,5,OTP,1,Sleeper Mule,ACC-102213
3,1.5828791963620663,198.4499620542875,0.11747723815176148,9,0.04025487822573694,0,Biometric,0,Legitimate,ACC-102214
45,5.344660702334474,27.688359683090024,0.8375879681819749,0,0.8855347128446382,6,PIN,1,Fast Burner,ACC-102215
58,7.479973315593357,17.56625891983749,0.8657500710936087,0,0.9553708480026811,5,PIN,1,Fast Burner,ACC-102216
39,6.082014199282944,3.8887454144449114,0.932048064063642,2,0.9183751869824031,6,OTP,1,Fast Burner,ACC-102217
4,0.9103811369601233,1108.6127478378817,0.16357503143702548,38,0.053082202703089575,0,Biometric,0,Legitimate,ACC-102218
4,1.107046529590778,1479.6741535856822,0.07538998223327792,11,0.0709366420032489,0,Biometric,0,Legitimate,ACC-102219
7,1.5513357194212711,418.80032615950347,0.05625895910564898,97,0.09348832873389522,1,PIN,0,Legitimate,ACC-102220
3,1.349165394135958,139.78163601949754,0.014322382417903646,83,0.019740832420252385,1,Biometric,0,Legitimate,ACC-102221
52,5.535553067081385,18.266814912050666,0.8244466498003861,0,0.6810240271737771,3,PIN,1,Fast Burner,ACC-102222
5,1.1226826315241114,705.3341935052696,0.000693691848699074,104,0.07847293489709038,0,Biometric,0,Legitimate,ACC-102223
4,1.1606459537205478,347.8684595580528,0.10626096039323879,102,0.13647809300972186,0,Biometric,0,Legitimate,ACC-102224
0,0.9652376141020664,234.39370393040764,0.19718076542469282,52,0.08347234591350948,4,Biometric,0,Legitimate,ACC-102225
4,1.1765007453209528,125.47554483240447,0.040380430679987846,32,0.07906328773644597,0,OTP,0,Legitimate,ACC-102226
5,1.2668148187802895,245.7710335042494,0.10896703093779886,9,0.08543563546311278,0,Biometric,0,Legitimate,ACC-102227
36,7.833223191386061,2.754524412787287,0.9278849285351769,2,0.8933506117362684,11,PIN,1,Fast Burner,ACC-102228
40,5.4276070724537435,7.469867321380729,0.8466419671265601,76,0.7879018877201587,3,OTP,1,Sleeper Mule,ACC-102229
4,1.437205863007752,102.32122843513446,0.12507847994270296,74,0.11817663953955244,0,PIN,0,Legitimate,ACC-102230
3,0.7680884110145894,112.85778889428435,0.039281193529814275,77,0.12422028507044372,1,Biometric,0,Legitimate,ACC-102231
4,0.736620081928313,1035.7199930700776,0.14749741723322993,51,0.04168571211780924,2,PIN,0,Legitimate,ACC-102232
3,0.9275538154176988,823.7484721239534,0.03507356050807547,112,0.032192765431303755,1,Biometric,0,Legitimate,ACC-102233
4,1.4593174492219994,677.4514420130821,0.0966472312490304,70,0.14581615918511692,1,Biometric,0,Legitimate,ACC-102234
4,1.1418015622300124,2000.645544477481,0.17908702015122122,58,0.022175069185317395,1,Biometric,0,Legitimate,ACC-102235
47,4.408586041749627,23.758060035675378,0.7323683564482948,1,0.8971074519691818,4,PIN,1,Fast Burner,ACC-102236
5,0.696149162125979,501.87155446543323,0.021422503063024734,24,0.002083520244940201,1,OTP,0,Legitimate,ACC-102237
2,1.3619852702265307,1133.4448878176097,0.06397060778594202,24,0.011230294413401204,1,Biometric,0,Legitimate,ACC-102238
1,1.2308895727393832,994.510032248297,0.05045472587899209,44,0.14396557716901823,1,Biometric,0,Legitimate,ACC-102239
0,0.956062771846084,121.40188224039042,0.029643821960703323,14,0.09241713537457857,1,Biometric,0,Legitimate,ACC-102240
41,7.395195587982046,10.744621056475545,0.8349213824366264,78,0.7901460444757801,4,OTP,1,Sleeper Mule,ACC-102241
4,0.816379243554223,338.6806601905342,0.09776118154698839,64,0.06522048067275338,2,Biometric,0,Legitimate,ACC-102242
4,0.8036372304431613,402.6240397891122,0.19250574131731107,95,0.025364093542741467,0,OTP,0,Legitimate,ACC-102243
54,5.134716782398948,30.93713982718386,0.8514892749108852,2,0.7115971390001081,3,PIN,1,Fast Burner,ACC-102244
5,1.5202403553212056,454.4339615697383,0.12974518069507576,29,0.09603279992869346,0,Biometric,0,Legitimate,ACC-102245
38,6.285400295342664,16.929678791620624,0.9474035304267814,0,0.9641588490753104,4,PIN,1,Fast Burner,ACC-102246
25,3.904152935562659,84.19879159664238,0.8409307359584529,115,0.6622500617851612,3,OTP,1,Sleeper Mule,ACC-102247
4,2.003888608170001,150.65901587054537,0.056454213449820094,55,0.0411343756537839,0,Biometric,0,Legitimate,ACC-102248
32,6.122678181009447,8.078784532370161,0.7734640528569346,65,0.5737164271646348,5,OTP,1,Sleeper Mule,ACC-102249
1,1.3738733541341541,100.88233790250443,0.1877576528426152,49,0.10340805743438534,0,Biometric,0,Legitimate,ACC-102250
3,1.7846889334342857,318.6626146935201,0.16050871379531134,48,0.13998550368597643,0,PIN,0,Legitimate,ACC-102251
4,1.3241262608842161,181.30458125299043,0.01807394970249563,9,0.037048349292851925,1,Biometric,0,Legitimate,ACC-102252
1,1.2594170777655451,1411.2033936453865,0.003986433423943914,31,0.0561157336683123,1,Biometric,0,Legitimate,ACC-102253
3,1.7667847362750755,263.2920386106927,0.0067688741666005695,63,0.07851580632900201,0,Biometric,0,Legitimate,ACC-102254
2,1.0803894652550432,945.0548966131356,0.0003410063004530173,54,0.009755768958178989,1,Biometric,0,Legitimate,ACC-102255
55,5.692486469285334,8.07579317121936,0.9930824050888449,0,0.836073728157988,1,PIN,1,Fast Burner,ACC-102256
4,1.4362629972980594,1830.7322397814125,0.1471248300435018,98,0.1336056041078882,2,Biometric,0,Legitimate,ACC-102257
0,1.616353791103792,403.71259469434835,0.17197495001405372,86,0.12239649984144811,1,PIN,0,Legitimate,ACC-102258
39,6.168870507151509,5.497761539426723,0.9182706784279133,2,0.6135520112591301,4,OTP,1,Fast Burner,ACC-102259
3,1.3947280153162502,289.6388694934759,0.10925476420225184,14,0.08439307518211654,0,Biometric,0,Legitimate,ACC-102260
3,1.3911357121233683,253.8880515480207,0.1423794500613371,99,0.13993126196101868,0,OTP,0,Legitimate,ACC-102261
28,6.1831842659554885,17.011131723841654,0.6805472647687817,96,0.8330542961723328,2,OTP,1,Sleeper Mule,ACC-102262
3,2.228673143402464,1313.2797259953327,0.05415905926948268,119,0.08952550679939127,0,Biometric,0,Legitimate,ACC-102263
36,5.296007251890624,24.768326278914337,0.7825501400569317,71,0.8909827509857713,5,OTP,1,Sleeper Mule,ACC-102264
38,8.20374717585495,13.133782953364948,0.7461429107448742,1,0.6579607006831396,6,PIN,1,Fast Burner,ACC-102265
24,4.923690568824151,44.8932970014865,0.6606835491992411,42,0.7735044162265683,6,PIN,1,Sleeper Mule,ACC-102266
3,1.3319528659418483,406.5571221560099,0.13185829455764284,102,0.04118470158364696,1,Biometric,0,Legitimate,ACC-102267
42,6.512452093835207,3.9133797712984966,0.7480031621088771,0,0.6688470137626068,7,PIN,1,Fast Burner,ACC-102268
5,0.9327911744213168,1335.0597911792895,0.1210850091760114,100,0.015216524556267685,1,Biometric,0,Legitimate,ACC-102269
3,1.0902657764093981,647.4937249481221,0.10640145509336128,15,0.12103697272386979,1,Biometric,0,Legitimate,ACC-102270
2,1.149368418168627,148.1540384335181,0.017784491777347512,109,0.06194498891469599,0,PIN,0,Legitimate,ACC-102271
3,0.9889030868054751,554.9787228271591,0.1716325354364715,41,0.05899752166780578,1,Biometric,0,Legitimate,ACC-102272
33,8.300923922981323,45.962052211284565,0.8088668667930614,0,0.823147671741912,7,PIN,1,Fast Burner,ACC-102273
1,1.2884492067629083,693.6449739548337,0.07981024373423083,6,0.0755663150758606,0,Biometric,0,Legitimate,ACC-102274
0,1.1760452539536612,367.73363576304627,0.11628095404273149,38,0.11407970474547018,0,Biometric,0,Legitimate,ACC-102275
1,1.301934906641769,1055.0058247477634,0.10320350868352597,116,0.03183423994282278,1,Biometric,0,Legitimate,ACC-102276
36,4.788362959699288,32.30690873242728,0.9522284613481137,1,0.6964970534551524,8,OTP,1,Fast Burner,ACC-102277
3,1.4123374842465053,126.01873001593766,0.16402881359037402,76,0.023831852129310608,0,Biometric,0,Legitimate,ACC-102278
4,1.1346147281269383,404.01679217668476,0.14974877033289666,16,0.022115465448379834,2,Biometric,0,Legitimate,ACC-102279
1,1.325673483411836,151.20072867616557,0.04709002912538862,82,0.0034719518033012485,2,Biometric,0,Legitimate,ACC-102280
39,5.709557498376653,46.41136270974958,0.632128090298733,61,0.6293504829677428,2,PIN,1,Sleeper Mule,ACC-102281
0,0.869602011369087,1665.6870237350188,0.12561090623008506,70,0.0637606118232615,0,Biometric,0,Legitimate,ACC-102282
3,0.9445148279439874,733.1427344419493,0.15340233880368428,67,0.07479900312279816,1,Biometric,0,Legitimate,ACC-102283
1,1.2503074604578683,102.98690631109876,0.19872602838507455,11,0.0958710983969132,0,OTP,0,Legitimate,ACC-102284
1,0.8593208203423427,525.1677966957263,0.028998591563950682,49,0.06252453372960673,1,OTP,0,Legitimate,ACC-102285
4,0.8246316253866972,541.0603529662421,0.07985507680311543,47,0.09309198659189608,0,Biometric,0,Legitimate,ACC-102286
4,1.256102316442416,492.9932588078395,0.15587861084884436,66,0.03651186481202046,2,Biometric,0,Legitimate,ACC-102287
5,1.145578189584843,592.4748874965618,0.09125602205472583,43,0.04502711064284805,0,Biometric,0,Legitimate,ACC-102288
3,1.2920369887384355,1071.375421336023,0.18536970863253524,99,0.031673456631102055,0,Biometric,0,Legitimate,ACC-102289
4,1.6423446022134767,186.74218930842147,0.19675242691378042,26,0.006659483875444988,0,PIN,0,Legitimate,ACC-102290
2,1.0323551124789614,109.5368797554202,0.01636378091294761,30,0.13013244910402927,0,Biometric,0,Legitimate,ACC-102291
41,7.873365109772129,17.96548543250286,0.7993120052263649,2,0.6408929429652761,2,OTP,1,Fast Burner,ACC-102292
38,6.535735719278986,18.67557771834297,0.7297568758316736,61,0.7046040783436793,2,PIN,1,Sleeper Mule,ACC-102293
6,0.9253103110924621,557.2529763472704,0.08802318151535474,64,0.00833437090764269,0,OTP,0,Legitimate,ACC-102294
42,9.675985550315774,26.20129687047752,0.7750112914848806,1,0.7851064089564681,2,PIN,1,Fast Burner,ACC-102295
5,1.371651939311239,99.29713696644885,0.063215943735901,45,0.06498848455338345,1,Biometric,0,Legitimate,ACC-102296
4,0.8902400171371767,815.9023675112693,0.19942272680254786,11,0.1246169299180378,0,Biometric,0,Legitimate,ACC-102297
2,1.0605230956905838,134.61037957125365,0.11246957778706401,16,0.14441680315277494,1,OTP,0,Legitimate,ACC-102298
31,3.941742124205489,8.756668379869565,0.7026112257024141,61,0.8111676881710046,3,OTP,1,Sleeper Mule,ACC-102299
41,6.2274178328199605,21.560012439195535,0.8371397934737898,0,0.9759341699393296,3,PIN,1,Fast Burner,ACC-102300
4,1.4176770526446965,1976.1493926158735,0.11176016687079926,33,0.04581769100318895,2,Biometric,0,Legitimate,ACC-102301
51,5.521318544622826,22.502380849153496,0.8191227864061081,1,0.6796523680789887,1,PIN,1,Fast Burner,ACC-102302
37,6.20636238950775,4.73223180244143,0.7275686095801914,0,0.7543702273271031,4,PIN,1,Fast Burner,ACC-102303
41,6.657389606906303,22.70540765961694,0.8802513504448254,2,0.8009004229645554,3,OTP,1,Fast Burner,ACC-102304
2,1.2570632878028527,742.757268564853,0.13947670481752936,15,0.022491198341375186,0,Biometric,0,Legitimate,ACC-102305
4,1.267057128762461,71.66675413168605,0.00802701008698854,96,0.1201631775023863,1,Biometric,0,Legitimate,ACC-102306
39,6.2305943628666585,28.665761552734057,0.8336949403973177,0,0.8518220567760153,7,OTP,1,Fast Burner,ACC-102307
4,1.4741134957027773,847.4753358222468,0.018832761770565965,98,0.05120838019808303,0,Biometric,0,Legitimate,ACC-102308
50,3.499826261539647,14.534803193723635,0.9408753678880665,1,0.8440546196123812,4,PIN,1,Fast Burner,ACC-102309
51,7.3816992460881945,9.445575735657123,0.9428920648968804,1,0.8401417764747452,7,OTP,1,Fast Burner,ACC-102310
0,1.1705906786160636,633.7673644171161,0.07655811758357667,42,0.00897127130284942,1,PIN,0,Legitimate,ACC-102311
1,0.7166991696344498,125.28834200298292,0.15489619169087349,89,0.06218243297219432,0,PIN,0,Legitimate,ACC-102312
31,4.474191831904638,18.083681361594145,0.7426568566708793,60,0.8366459212652184,3,OTP,1,Sleeper Mule,ACC-102313
2,1.0291109770360867,863.9166085104132,0.15584134805364572,105,0.14705868068896136,0,Biometric,0,Legitimate,ACC-102314
39,7.785897545023344,20.165015945086694,0.784033108954667,0,0.6367014408544586,6,OTP,1,Fast Burner,ACC-102315
1,1.4100665733846867,205.8661608457792,0.05418432226201058,38,0.012450629621789217,0,Biometric,0,Legitimate,ACC-102316
2,1.1993261394728636,688.6334098899594,0.0944367213268935,46,0.12675730693011458,0,Biometric,0,Legitimate,ACC-102317
1,0.6561816104780571,175.83765067778492,0.05952228494428522,7,0.021789167156224618,0,Biometric,0,Legitimate,ACC-102318
36,7.08669224837202,21.856663791054885,0.8709224733598496,0,0.7725666904832266,1,Biometric,1,Fast Burner,ACC-102319
